object_id,parameters_sha256,absorption_sha256,planet_name_raw,split,evaluation_status
XUV35Msw21e12He0p0460H0,5ea3266df9deebab3701d80924897185d9baa5bd9946a41e954fc5b4d9a24f7e,ef4c0204afd193c44c042e594f01ee83e55d7a7804e451a6a03bb65ba4ab201f,WASP107b,outer_train,not_evaluated
XUV35Msw2e12He0p02H0,3e433b4cbf994f6c754fa874b9c5c524650e16943afd5894bbe98e15173dbdfa,c136153d41710d7b9d1d235f4778604523730e39a92135d91c9adb384a06a323,WASP107b,outer_train,not_evaluated
XUV35Msw2e12He0p03H1,06c92434322b5a659d0f45fe6bec5a8914cadb0081c33512c9cece2e9a9d7057,7b5c280b0eee36d88a11286de932626125ee87696211648b6f3c9233fc7d3345,WASP107b,outer_train,not_evaluated
XUV35Msw30e12He0p2790H1,23e21c0ef2857d512faf95a2f946e6f44249b3affb94d7d5c4b001a4ec9fe449,a2b975355d524cb31c4fbc109411adf1d6d9319410b7ed6deb208343cc5b6478,WASP69b,outer_train,not_evaluated
XUV35Msw34e11He0p0120H0,cbbac4d2ba17dca0d5338e038bd7a400acb7ca0fb1a65182f5273109968e1505,b9b1ef68f25b2cee421995dbb02d6263fd4da849662d0041e0f6f015a3babc27,WASP52b,outer_train,not_evaluated
XUV35Msw39e11He0p0920H1,e51e26304f3ef63893a0177bc33d81122ec8128700be51c4ae0642eb2fbcea44,3b388a6b8f30d4e5b3417c195f8416c02df9a240f1b47d2164a369702241d51e,WASP107b,outer_train,not_evaluated
XUV35Msw44e11He0p0920H0,a66cbae3def660b8b0f5334bfcfc96f2022218586bd12a2a68689c55b599afb8,91542550b921e505325f64aa753f50673d3e0c9796c07b9dc3e2a4bf3617b746,WASP107b,outer_train,not_evaluated
XUV35Msw45e11He0p0100H0,22a24b970d054ffe069a5f6d0e913e26a2bbd664576bf23ba4b35226facd232b,bda840d4484620b4392172e8bf029f5c685419b4b57e423ac41dea705fdc1f24,WASP107b,outer_train,not_evaluated
XUV35Msw49e12He0p0130H0,f7456dbc4450ed5d8f9cf9a330e1de8e8909e938585c12d6d289d47cdd601b6b,728421a57f4a7f33f0849f2bf36361aaf5c31ebb4d1db3703b3133f7155144fc,WASP52b,outer_train,not_evaluated
XUV35Msw54e11He0p0300H0,420de64e1342bb2d1c4cf72bb6b2ae74bc1f875cb0f490c852b76e08e6a7f944,5231345aeb761e9708123e4ac8aaf14b5a9762d02f7ed19dfd2a1cde2201e633,WASP69b,outer_train,not_evaluated
XUV35Msw59e12He0p0110H1,1dca17e832b9861ccb8fb6a07d4717ad66c26192605e31c119f4778783910dc5,ca499712b6cd62ec519c87e336b5f9003625072a10169e8dc9becb11374c7180,WASP69b,outer_train,not_evaluated
XUV35Msw63e12He0p0140H0,a7af95cf8cc1a1cd17dfe8bd922547817aceed3ac1ac4053da335af77be86892,f4ecd731fd1666d4540f22418049237f5740e9af27ecdbef7414a12bbde3dc15,WASP52b,outer_train,not_evaluated
XUV35Msw68e12He0p0650H0,1458dff9e9feb48dbdd27d6fc864e4fd8d8e064eafcd3a7342d45abf96b62329,46a79af70e3da690affd52250a102fdd0f954dcbdea670bcc42745616483bb59,WASP69b,outer_train,not_evaluated
XUV35Msw6e12He0p04H0,028341f0187a0ff5e8eb1a6e498be1c4cd3bd9c95eb4fe80861827fde7945843,19416a4d641b2048ec9edc257106d8eefe21167a06315bc131f63eef1baf2133,WASP107b,outer_train,not_evaluated
XUV35Msw83e12He0p0600H0,f7769899e20130ad7031c7433c71745d74c245278c9a9a26f49eda4bc20e2219,fe26d2e459d79f7461eaa795c7d7f9b54537e9c0da1319bce883148174cf975a,WASP52b,outer_development,primary_nonoverlap
XUV35Msw8e12He0p03H0,77914a98118c696e1b786e41905920a538b70fe92ee5da4bdd576e9dd9f6330d,7210168c1179058463310aacb20102addeb9dc3f7c515c9fdceb73219cd4bd72,WASP107b,outer_development,primary_nonoverlap
XUV35Msw8e12He0p03H1,da95ef474438ebf009fc0eea1a30af0e22ab35372f84c091cfa1a86083efa8a1,0e1ba371271d5df6bae6e5f44c580e7cdb5237d61935e1109135e28f0eb7acc8,WASP107b,outer_development,primary_nonoverlap
XUV35Msw92e12He0p2790H1,4d7c65eb08924b6e6af2fe751e8a793d54d49aa4472ed377ad78eb4deab08b00,86fd467f3c19650509609c5989516cbef31e7990ccc2034274357a7522f65c1c,WASP52b,outer_train,not_evaluated
XUV35Msw98e12He0p1050H0,a49ec5eaca70a3c65a3c5d36a9ad7da0891e8614b04904f8163a69c925adff29,064da427b3d9fba07a7a5a8140190992d9eafa6864088b3a2853d93b65b26413,WASP107b,outer_development,primary_nonoverlap
XUV37Msw19e11He0p0170H1,f809292d06206db530852a873980f6b57936924532b5f8011940db90dca2a3ff,196e88358300b68b65b78a6abe052d22612b856304eeecb826be132535255e8a,WASP52b,outer_development,primary_nonoverlap
XUV37Msw28e11He0p0280H1,88f66ada58ec3e5316ddcf95f208d6ebd6f677b5ee4a25906ad1056ef7c273e4,60e125de28fb010bf6cc8ee686ff02e0f80e8e0d279987fd424566c266095106,WASP52b,outer_development,primary_nonoverlap
XUV37Msw31e12He0p0130H1,24303878cc06875403e45b093c8bad8822185e137d49f7e58f4e5de6ed2676c2,51675bc7bf88b22329507b296bb544ba024211f6e57b95b63209e23144210659,WASP69b,outer_development,primary_nonoverlap
XUV37Msw36e13He0p0690H0,2e95a8df01d643b73a3f00b67d7af2ddf844af297cbdbbc5c45bb0a3e839f6b3,494727be29c5b794fafdce13ad1791c0960a38549eb02f7c2c814976b2eafd22,23,outer_development,primary_nonoverlap
XUV37Msw43e11He0p0560H1,e51f21cf1e4e16bd062f586ad6788d226fbb13754e00ae446199858575ab0285,05f8ff640847778f3f6d443551fdb537e7e1ecb83601606ed6616b97ce79a2c9,WASP69b,outer_train,not_evaluated
XUV37Msw43e11He0p0860H1,22ce240834b9ea307dd79812969c3b0a3dfa613d36c6c4e6d00aa34b5c5271b8,ed0447ebe47e56130e1d856d985adc7ff358a3a0f625025246f1626b209c8438,WASP52b,outer_development,primary_nonoverlap
XUV37Msw46e11He0p0280H0,4d06de0c8181942aac80579921766dc280a34fcddef67bd521127aeaaa6a083c,7e44fa58878edef7df76ad2e3a378f677787d3eef445ed5a3f1203220a5c0da4,WASP52b,outer_development,primary_nonoverlap
XUV37Msw47e11He0p0860H0,48f152f562a2cba2f50915ed1e04ba862254ca813bda6cb2f735849d0221b757,377ff078051bd6bf0f4258bbea089b17b8cd61992a7dd435a2041e444029e221,WASP69b,outer_train,not_evaluated
XUV37Msw4e11He0p1390H0,00419d8258f21dbaa4c219f075a9d2c16bce1132e3478141600ec4c2d75bb16a,c1dd08ad268d17ce407d85e7537bbf0f722a9f343f4636c64b4e2cfac57ac91e,WASP52b,outer_train,not_evaluated
XUV37Msw53e11He0p1300H1,bb44f949d73d3cefaa46a8f037898525d2f184ce8d4630016693503dd83702fd,5e1dfe4db7c773d3c575969a5e1428d6fca12d674e7c034f97c235a5caa53830,WASP69b,outer_train,not_evaluated
XUV37Msw61e12He0p2120H1,bca68b4f211223d4a67d95597ed85959ec9d8786aee535478d9d62ed9c6e825a,38f85e2a5125066096ed2cb7010d4d7603b399d0432540863157d7c98fad7710,WASP52b,outer_train,not_evaluated
XUV37Msw87e11He0p0320H1,662bc8cd8fc6291319de280cac4b2d502c2b407b9911c65b6b4e8ae71bf6fa09,552bfceeca3120c13ef3ad24cf0385cb32a565080fbad44895dff4fdcc694f0e,WASP52b,outer_train,not_evaluated
XUV39Msw17e12He0p0240H1,66c5282f5b69fbe70a9903c121ddc24cb36ba06a51d23f1747bd078f9bd14a57,448831a313f00905d4b186e95fb726233d49d40b76f4e0c7e63c75100d0e0e72,WASP52b,outer_train,not_evaluated
XUV39Msw19e12He0p0110H0,0bd3dc160b889d9990a9dbb4645f6221ea846342ed4b166165dd5ac4b1d3ff71,b4446b6c481980f231f15aac382ea283c4713a128644cd72bebfed5c9ac7806d,WASP69b,outer_train,not_evaluated
XUV39Msw21e11He0p0560H0,67701ae1b02265e565846b74879b776d5e14d52a81c92f481aecb9cc0337ec2c,dc38c8dad5c1be40c9dd1abdb634f44121c3f85648f4f956d5be4fd93fbb0697,WASP52b,outer_train,not_evaluated
XUV39Msw28e12He0p0280H0,4b54a0795c5ef6a82f04b798480abc09c8cac48699c12287d300773a299cfdfb,5671c95e1bc26a6a5eb8d0c27f3166b045e50a62405beae6f626fabe180af614,23,outer_train,not_evaluated
XUV39Msw2e11He0p2270H0,aff03155a8764b1c38f439ff712019d8b440c5862d48ef75ba79b6ff88c16ac8,4e2a38b7a7218a7a253bcbbacf0db886e6887c949eb9ad38893e697d6583b80c,WASP107b,outer_train,not_evaluated
XUV39Msw35e12He0p0800H1,8027c99572f246c6731d522f26f7844a43016083f315035c6f9d97e67d95d12e,1becb967ffe034f5958a802e1c2f28c265cf546308b30f57bd22222fb397242f,WASP69b,outer_development,primary_nonoverlap
XUV39Msw3e11He0p0740H1,7b486f21ff76a4e04b55612193d59fbc7bc8b2b1e316bb54b1eb4dda89daf6cb,2e5df1dd90227dfabf68bf29f301fa0c61eabe62ff6afb8e2d5272b671e2b62b,WASP52b,outer_train,not_evaluated
XUV39Msw45e11He0p0980H1,441e3bee4c7cdb1dcf82aab7ad6e9203347eb95e51e6f1ffd5be74f2d63dab66,1a0a2f2b57ce464f8b35b153db22fb7e5d72b8c46696b2858cfa9c7ef7020e80,WASP69b,outer_train,not_evaluated
XUV39Msw48e12He0p2790H1,f4f9ae5604a84dc9c96fdf3b361bf7b59479c283a75c82d4230418630c69bdee,b85dcfa8233c18582f52eb54db21b73d928e8d8472ac199d2ca96e30c7551951,WASP69b,outer_train,not_evaluated
XUV39Msw61e11He0p0340H0,baa4456e82aa434c448162d31ee088663f9c0b5ee771b1911a74a8198bf9e7c4,5a8839de1acc0551979c1de481f89796d8d11e8a8ec53685d11733b85a63ebe8,WASP107b,outer_train,not_evaluated
XUV39Msw64e12He0p0160H1,431ef8addde2b1d5a1dae3e0ada6a56e1751d7f0ba5212f0b6ca10b49d213ea0,3a4694aaf1ba26f94254063151733ec9f965af54d5afe06804e0f0d7ee288ffe,WASP69b,outer_train,not_evaluated
XUV39Msw66e11He0p0240H1,168fcd8082ffbb9f54cc6e4f9f1dc639eac1ced14df7a4371aafd2fb149573e6,a0362db6826fe84d5a43a6af72ce421f97ac7ad55fcf9670beb2098357ce4eb3,WASP69b,outer_train,not_evaluated
XUV39Msw71e11He0p2430H0,d9ab8432ddb1b12b354984cc3db9e072f385a8792da9fdfa6d3736a7db10beff,18530da5e01c2c2fb1480e82c5507464b2ca0544a816d42b255b47edc55039ba,WASP107b,outer_train,not_evaluated
XUV39Msw76e11He0p1050H1,0005b44addb04e72474c60eed2664f8c2b497ac1ec7437ab77748aca645218de,408a7b6f79795566f813159064298648319156cb6ebce76bab8cb987c4f46f15,WASP52b,outer_train,not_evaluated
XUV39Msw77e11He0p0800H1,563dfd407a6465ceb426828766a05afa161a8f792e0ae7c6121b3f736dd5cec5,aee0007344273e7d59812e26feb724c079539731ecede1c9a7cf168a774e95b5,WASP52b,outer_development,primary_nonoverlap
XUV39Msw88e11He0p0210H0,08897a6775211f4d13280434dcfbf55e9ec06f2b5b92cb157a2bb0a730d62dc0,6f5400af2bdd9cd58ec439647992435e104227d591f42ef49dd7e67f390352cb,WASP107b,outer_train,not_evaluated
XUV39Msw98e11He0p2270H0,73c82dc816ebc6436920bf3f8a36c795bcd6367c5b38b1fd2e66a666a6609ef7,7d41e7be8e862c7f3111c1ee105e4b94d28da3b629d3122a442bed89ab9e4ca7,WASP107b,outer_development,primary_nonoverlap
XUV3Msw12e12He0p0800H1,0aa3a7447eb93a606e28b209fb449413b0f92a9a18d496b14bd418abffceac71,78f8f18e5e5b852c5318b661df2d9cf81725d7e51ff159ec613705070fd247c7,WASP69b,outer_train,not_evaluated
XUV3Msw13e12He0p0100H0,7bb28dde2f6a24f92b2fbf9fbb3a1ea7fc5c61a99b4dce16a048bd73d65735b1,1c4a5907ba3f41155726ee1c936cc0c97d1a83fbf3ee967991c36cdd03180386,WASP69b,outer_train,not_evaluated
XUV3Msw17e11He0p1970H1,c13f377ef26673e409f461a29ef23646b81510b4cbc1e289dca448c88060e484,f1fe93ff9b3ea0a8fc276f3ce271c94325b6e781f3dd51b24e86529f647a9030,WASP52b,outer_train,not_evaluated
XUV3Msw20e12He0p0240H0,49b470112805190de21b9bf95f8b75ae34de0508e8610c0c5f113a7e005fda32,d27499836b4ae6a522f6f92f49c95a04c12d118652584a4a0f1d1c0032671048,WASP69b,outer_train,not_evaluated
XUV3Msw21e12He0p1600H1,95e190cfbd77b34dcce984afd563c10383585e5af37f2f8c26d320890618bf3f,f473724622f98a6375b10868f579d7b0533c22139fe888fc6a0f5c53006349f4,WASP69b,outer_development,primary_nonoverlap
XUV3Msw21e12He0p2430H0,b1e642207c71b053dddcd123d4c9e837e5d4bf48a92cfba41afcf6c19dc58bb1,057eff49558f926374442d6793032e31028a94b52b2f15f57623360e33488b51,WASP69b,outer_train,not_evaluated
XUV3Msw23e12He0p1720H0,06e15b73e90f14b8cd5dc6f648eb1e98b6a58f68f2001762f17e9822a87d46ef,3b31996ce477c0903fb6f0685faad5f689bd03bf8c1d0b006f3e602c1dbc51eb,WASP52b,outer_development,primary_nonoverlap
XUV3Msw28e12He0p0520H0,9a98967037f1525282f46455a2824a8d9c4b8a93df78460e3719e6e417e5c98b,7062f68d1c0f8ea56abb2130b78bbd506d3fefb3ed7885ae187fd0eda4d2353a,WASP69b,outer_train,not_evaluated
XUV3Msw34e11He0p0180H0,5eed713e53dd9260056979de4a3ee879fbf75b364afa7dc78fe7dcc9be916fa2,51c9498f130b351da35cfd03a8ec4a65074869391517eafc7cc08b0815e1344f,WASP52b,outer_train,not_evaluated
XUV3Msw35e12He0p0140H0,09da2513da50316f4a6747a72fa5a4d6227febf75ed8f25f4c7778db6bdc181c,6107f34ed716b044700ee0e62037b8065ff892e9c44388faa5a8e306057a8e97,WASP52b,outer_train,not_evaluated
XUV3Msw38e12He0p1840H0,2b6d295e2730a1b1b453b9cc7b02d55d0b0035367e6aa241ad327461b3e09b3d,62681f3fa5664d9c47c4eb355d957ac0d4dffe2b7eaf7e8889281a5343de8bf4,WASP52b,outer_train,not_evaluated
XUV3Msw50e12He0p0260H1,f49e5ce5d2cd4beb4ff01652f856ccd98d0726c2020627d9286ee240538f6da3,493a3bfcc9924d1d2fefdd57b5ccc9e1f9ec1e5e7e870aef1f4f9048032e238a,WASP52b,outer_development,primary_nonoverlap
XUV3Msw56e11He0p0370H1,71abf954431e6e19e641bdb06239d48052f7abb672f19fa610b0d5c087b0d6dc,6bbf3bc5f4e769579c3b0084b5af691cb0fa64bb6bdf2ee4409e13742b331acb,WASP107b,outer_train,not_evaluated
XUV3Msw57e11He0p0370H1,1efe16dee9f33be4b4832d93edb971d5317e04ac6c063d38a4897a83dc533f0e,ec4a1c9f20610d1d8199deb1242b721b2bc0a83dbbb28cae6fc6b86824f9178f,WASP69b,outer_train,not_evaluated
XUV3Msw63e11He0p0340H0,708f6973ef8f9cb9ebe3e62df1c8323a0a89cbb28481ec030960d7fff7011fec,42a4182a38a0fe4a112da0a52daa31d3bd0c147d0c62c05215c75901c6cf42fb,WASP52b,outer_train,not_evaluated
XUV3Msw66e11He0p2270H1,7bc91a94b4d212da02877ec63d243d91c07b79b03fc05bf04844526253e95b07,dfd20fd9193f12bf4db79a71f0683d6da61eec25bd8bb7a676ac88ec459ae824,WASP52b,outer_train,not_evaluated
XUV3Msw6e11He0p0210H1,3c29c3332b55e3d838ed0466585abf751557ab56440d2bae62dd28dd09f9e14d,45074a21b19a0ae4e6d186914cbcbd858ce9b06bfac89bd06ef41c4e47b014cc,WASP52b,outer_train,not_evaluated
XUV3Msw7e12He0p02H1,0ce80d37567cfb21c80dc49fa785e186e167723eda162a3db10370193f2d833d,243e2741eae2ff545fe48d541419bca7632f1f0eeed1af3ac78e33eec776e6b7,WASP107b,outer_train,not_evaluated
XUV3Msw80e12He0p0130H0,996d3cee2db5df1d69f751dfa2cbe65bb62e876641bf9874aa7a5fedb4253dd1,a82e432b7f8aeff75466c0f033fee27fd375fd5cf84e9ae472fe1f9be3faa6ba,WASP52b,outer_train,not_evaluated
XUV3Msw84e11He0p0150H1,b5b839e17bb5b92ef0e5e68924e5cb3f833dd938706ebc48505770c0f5ff59fa,58e67b9fca06867c06c8a07042b776b35c42d1c9b839de861db4a847e86271bd,WASP69b,outer_train,not_evaluated
XUV3Msw8e11He0p0140H1,be2709243b338c396d47bb7936fcc6ccdb723b576064705938b81ce697beac42,fe55177b60ae519b1034eae3aa38fcc996af5875c6f9e9980caa6f0bb794dce3,WASP52b,outer_train,not_evaluated
XUV3Msw97e12He0p1720H1,8755bc1ac46940599f05947d5025aed247f14886ec1b095a322b8f2f71813c49,c57b6aa3e2f57ead052f3efbef6fbb0a42f4dd8a27418d2ccf82ac152c18fe1c,WASP52b,outer_train,not_evaluated
XUV3Msw98e12He0p0980H0,e52b963f35344f6b3a70c7edb9d04d53f957ef3c2ffab7318c627a57f6995080,bac0e72fc74916d1b13ca0c7514074d35bf55b1b89b280a0cb2786b0830afd00,WASP69b,outer_train,not_evaluated
XUV40Msw11e12He0p04H0,4614c04b19399bbb7d3319e680f621b5f97797b708072123d3b28d9d744b6f3e,f9af1b1a465160e92271f1a51640f893e5d6940da59a88818d5fd1e900acc2e8,WASP107b,outer_train,not_evaluated
XUV40Msw11e12He0p04H1,a95d4136a6b8babad8168553684738193ab915ff77978d7f7f0f2f92120180d5,ca7d5c8fc84ed1bf03b239bcfa9339fe801f530e15e160b1aa983ca24ab4822f,WASP107b,outer_train,not_evaluated
XUV40Msw12e11He0p04H0,4987a0fe3059f0e1c45a6c028a33a5f23677e53557875f73de26c691d4cd0051,6051201b421b8158aa51a48a70a3a0317d5d62885c712a711ef788ac5428e1a7,WASP107b,outer_development,primary_nonoverlap
XUV40Msw12e11He0p04H1,394fdb53abed1271c5cf53c7ab6d77da4b0469ac4390cc24413234125e0492ce,725cd58698c8a85b2ea29be3018f8b7fd3736ab68e0afb77435d467e6d0e1493,WASP107b,outer_train,not_evaluated
XUV40Msw13e12He0p02H0,62bdf680a47696b85251362b86cfdba22fa525b5316c930c947f4e13e132f500,9d8522eff724a3373e0f51abb5952caf403743aa998cf313d25f4786efaef516,WASP107b,outer_train,not_evaluated
XUV40Msw13e12He0p02H1,c1daf75363d3cc0f27e2206309fb650cb1647a4b357d9f930d5e2f5727067bb3,dd2aedf6fb149ca42df8b12beb18c7e0b261a2b9b8e8f5645c1368d299a1bfcc,WASP107b,outer_train,not_evaluated
XUV40Msw14e12He0p06H1,81027d334f5b3533c35560ed39a5d6e26ba7b8ffeff66396db68e8c209b68934,8a82ec98d2ffe18b7a0ecdf1b51b9382228640d38112d27b318b0242d3a6c24b,WASP107b,outer_development,primary_nonoverlap
XUV40Msw14e12He0p1H1,f31c66c1b3d63a3558fbc6a714a1b18127e8ad38faf36ade415225b818ea1545,a5cb4feee554e849ae8dbbe0ef6961efb19ab5a67199c1d0c7505a9d3f2eb328,WASP107b,outer_train,not_evaluated
XUV40Msw1e11He0p002,0c8d25947652e352ea4acf29d38a518a721261411c1a016640e306da52043b87,8a309251dfdc04fa73f04e36f568da1323e64f52f67e0dfb5834c536b37fc192,WASP107b,outer_train,not_evaluated
XUV40Msw2e12He0p03H0,01e46c74292a991f11de45683cc1f0eca13d5891eb1fc40315f3ea68f49ec82d,b0d9b87ac3651e8f6d67f8ae4614cc10aee31e9c26065c42e5f1144311f26dc3,WASP107b,outer_train,not_evaluated
XUV40Msw2e12He0p03H1,08f8f9c20b3c024b0e6f9051019c1e309196e422f5dc5f22b09e1c74f9add2eb,5a2bd3b5e0d0a3ed4377733d57e8fbdfbf0b0096f07e3cae908c0ff1e2758922,WASP107b,outer_train,not_evaluated
XUV40Msw2e13He0p01Ew11H2a1,abff6e2e95ec7d56332cc0e293b91dfc417e6a240111d1794681b5dca11d1629,73ca825ef24911b790df2f8a896019fd2debda686df372d60d6bdf01ca6f933b,WASP107b,outer_train,not_evaluated
XUV40Msw2p5e12He0p002,ce5ba21c173cdaa64cb56b2b74849d846bd9a991f9a69a4caf78b0c99301721f,3d312d4c591abe2a5481ffd2f57f34c6180c407045207cc0adb12f9b7aee3e4b,WASP107b,outer_train,not_evaluated
XUV40Msw2p5e12He0p004,0f1130cbb2588933345bbe97bba7134e078f59798b419bfa8be68e5dcef3aacf,c35f66cda9c404c667f24e6defbcd8499bdfa751fb4598a99d1413ec5b90b884,WASP107b,outer_train,not_evaluated
XUV40Msw5e13He0p004,4b7b1486c2bd92d9df706881819ee4403a78daba7907b75fae9cefee61c349dd,ede446c5753677dd6070b93d6e5b0aedfd61428eaa7a3bb8d0671bf89df7053e,WASP107b,outer_train,not_evaluated
XUV40Msw5e13He0p02Ew11H2a1,cb5ab24780c5f91531cfa731e99441fa170bc03194df3818e495d40ad5e90f66,9688a8d3a2a8a4d1e9c7f4d57f1e7066e72521b84b667eef6cd65eee50004952,WASP107b,outer_train,not_evaluated
XUV40Msw6e12He0p03H1,8e4683d8a1f5da234e60e12f768d29352da17b24af9b1563f33071b78dde548b,bde01aad38c54159564fc0939b45c5a5d230ebf81e8ddb8bf49401be16c529d2,WASP107b,outer_train,not_evaluated
XUV40Msw8e12He0p03H0,7edd6f4753be942edbdb3030684d1f118e89b6f5249a4ce319540cba9b6f872a,bf8cf68e42b80c5a6e54da7668832c87bb150ecaf90ec6bc904595fdad79b85a,WASP107b,outer_development,primary_nonoverlap
XUV40Msw8e12He0p03H1,1913ad71a9cfa0dada087ff2d88d180c1fc91f27b7c15beeb4c717d11a9d3e52,891df60c31e5131d8918a2ee5fbde5dd78d59ea282ff3be8207fc04b7d322203,WASP107b,outer_train,not_evaluated
XUV41Msw15e11He0p0860H0,1e51b21fae45b9efb3a13411fdad89e9b5166c49766ff076755adc96a44a8dff,c937b1ee523165a7cb9edca0fb39b52ad4ef7d9ff3522f92fce7d1d8027c1e18,WASP69b,outer_train,not_evaluated
XUV41Msw16e11He0p0690H1,7f3fa489867207089c6be3150705e4aee711e30153a9fca61dd58d9f50a31a96,fca5546759f1aa3a50095e79c2102c5497efac0961aff06e187d2749e6900fd5,WASP52b,outer_development,primary_nonoverlap
XUV41Msw22e11He0p1970H0,896d53ba40cb1b14b9ca54f5d7c6ffbfda9a8d3c6375298bd3672bf8544a5153,023c4f8faccd3908ea2321787659d74bf50857d082e4f104598525ac91a52d56,WASP69b,outer_train,not_evaluated
XUV41Msw22e13He0p2270H1PName,9ed936e86c9707d099e0d095540a9019c0aadf15ba4112a0d6d6195624f287d5,d01c69a97d429d9f7af0a8e3cd4a513e4fddef7544ec369603166d923970502d,WASP107b,outer_train,not_evaluated
XUV41Msw28e12He0p0980H0,9620ce65c73c39ae6c8395212e583e1cf7dcac5d0a829b12e58f29b64138dac7,0cfa4003d8a80c31d343af65a8665c2fac771c238ed39a66e759923a365caf6b,WASP52b,outer_development,primary_nonoverlap
XUV41Msw31e11He0p0920H1,3c22c44994199e6031dfa1652248539943bf24b6096c63814bd8cd8119a2919b,549a311b90d450e4dc6c0a0779d21921175a627c9763d75357976a795b7859e5,WASP52b,outer_train,not_evaluated
XUV41Msw3e13He0p0200H1,05ee317b649222ae7976f4105a75ac49dc932cf6894f8b8f9b839bc40f61b532,275904a4c423ced1f3bc7b832af654491ee5487b20b68895057684b077340975,WASP107b,outer_train,not_evaluated
XUV41Msw44e11He0p0160H1,fec72b55efd0f720819b425b434b689b06b8b75adc4f036bfca78c0592c4f064,5a94f62f1825f28511d1f64478df37264d41a2da304b2f26b7a3fc8e4af25785,WASP52b,outer_train,not_evaluated
XUV41Msw47e11He0p0210H1,0186d393850c0df01080ef3ccd18bf7d1d424638091b1cc573b1c6262c082fda,e6f5a63f596a3d6bd5ab8ae4fb5d03505a3e2f803eb967462802d939b3bfc776,WASP107b,outer_development,primary_nonoverlap
XUV41Msw53e12He0p0520H1,87c9c1731d4f06d8bbf8e3f32d255265e9484f91ed1f18fecc3597b8eb2f10f2,07eb252fd95a56c0bc8a5082d3cf39017cf174fa5e1dcc74d0004cb58a6c30f5,WASP52b,outer_train,not_evaluated
XUV41Msw58e12He0p0240H0,1e42cac0b7bf1d1d5532eea4c5cc33cb09f9d2418bfd9b2c52c87cd0cc7bc45e,c90b1acbe3fbc6bb5cef3f1e87f9ba33d75543bfc9cb675a2c5ff16974ab11b1,WASP52b,outer_train,not_evaluated
XUV41Msw70e11He0p0320H1,095f20c32b868332880fc3af915a8d68b9a9a54dff53eaa37cbdadc0e1df1d0c,18584d685f3fea2dee04b56fa9b3c720d43ed518042ac070b77a970197b34206,WASP69b,outer_train,not_evaluated
XUV41Msw71e11He0p2790H1,d1d5db7b945967f2ee0410564b60acbc67fe8aead25d787a9313edcbdcdb9295,afaf38932dc6f95301fe85d47a29f36a881472fb68058aecb13c0d2529d4962d,WASP52b,outer_development,primary_nonoverlap
XUV41Msw79e12He0p0400H0,e6bc9dcc0efa245f6ba4e39fac2d36bc281ca59fa108091e7e41f46584db716b,ba1dcbfa087090c6f27edff74442bb800be92904e4baa9c017e6f7fbf2ee8adb,WASP52b,outer_train,not_evaluated
XUV41Msw7e12He0p0130H1,2a4f71bac3d2af80e223c6a9c480864ec82f601f89348ec5f1bee25ae1aed62b,71c883870c6e00f664441cd56fe3286e77d7707384c6718e2b462c5bd6ed0e95,WASP69b,outer_train,not_evaluated
XUV41Msw7e12He0p1300H1,cd41d52216218a9040a1149754a0acf1a9af3d2b5e36edbfe04f9c9f30b9f3d5,21ec581590535430c84bea89522ed5dc9d9dc3f9a79d3799087d0aa1304281f8,WASP52b,outer_train,not_evaluated
XUV41Msw91e12He0p1050H0,e09580f712917c40f826da965cafaa6e270a57e84320f2f2f43e7bb89fa69a6c,efe4c7af2a5a127412df64c99faebe1055efc332b7db09578917069b02f24c61,WASP69b,outer_train,not_evaluated
XUV41Msw93e12He0p0210H0,9924f2c0c420eae65f56913c89843d73fd49bd9dd953a838665a460f7717fc8a,0b851a9a2eec18848be2dfef3ef7a894902287534bc930e300048809b7c7f597,WASP52b,outer_train,not_evaluated
XUV41Msw99e11He0p0860H0,a5a43f5a084936781b901989d07dd4c8b3054d38c02a9b4aacbf992cf7682ccb,033abdea8f77095664a8b43e73ca616a36c09cc81afe78edf0b4316e2700a0d8,WASP107b,outer_train,not_evaluated
XUV42Msw3e11He0p04H0,4531b305c41ffc49f8844cd830688649cc76f9eaad912858d7ea9c6288c7a246,2d4f322e37e584ddb6c31f897b189b074b55671dfd396a693a14bc4763d69e0d,WASP107b,outer_train,not_evaluated
XUV42Msw3e11He0p04H1,9d198fbde62cf3ef92b7efe4dda5e3a7df70ddd7ae83c61795295302bf79ef1e,3bca79e5abf69a05225702885c6ff77b58f3d3bf7bbfe5679343e03439c4158d,WASP107b,outer_development,primary_nonoverlap
XUV42Msw8e12He0p03H0,fe7956c185fb2f0d0f5e0b686e05693a1c8375ac621103cb6603f1fe8737d963,33b1fa40b7fa2c4b621e7d9b697dcf229a21dcfa3f1b6fa53614e1a6d572dca7,WASP107b,outer_development,primary_nonoverlap
XUV42Msw8e12He0p03H1,3d2a6535025b0329b494fbad077d6f702d73f72030510d590ee02e8fda5fcca9,59346fd5e27567c3bdfbfa5e984afde4032aa92d3bdcb1f3ba9482501bedee94,WASP107b,outer_train,not_evaluated
XUV43Msw14e11He0p1490H1,cc19bf120c8eae809451761e9bd295b7d8129c9ce068bdf5a31c6a9c1ea01083,ecd9d70b59593e096436aaeaa0f26d277ce6f65246dd09b4e0583fc05a58c2cf,WASP52b,outer_train,not_evaluated
